Drug_Pair_CUIs,Interaction_Class
C0065879_C0015020,0
C0065879_C3537278,0
C1707382_C1831919,0
C1831919_C1707382,0
C1135129_C0031923,0
C0031923_C1135129,0
C0002699_C0591085,0
C0002699_C0964264,0
C0591085_C0002699,0
C0591085_C0964264,0
C0964264_C0002699,0
C0964264_C0591085,0
C0045093_C1176306,0
C1176306_C0045093,0
C0038675_C0762659,0
C0762659_C0038675,0
C0008283_C3853921,0
C3853921_C0008283,0
C1506770_C0532362,0
C0532362_C1506770,0
C0004475_C0532362,0
C0532362_C0004475,0
C0029983_C0297960,0
C0297960_C0029983,0
C0021251_C0297960,0
C0297960_C0021251,0
C0045093_C0044401,0
C0044401_C0045093,0
C0001911_C4082528,0
C0001911_C4082752,0
C0001911_C0964264,0
C4082528_C0001911,0
C4082528_C4082752,0
C4082528_C0964264,0
C4082752_C0001911,0
C4082752_C4082528,0
C4082752_C0964264,0
C0964264_C0001911,0
C0964264_C4082528,0
C0964264_C4082752,0
C1135132_C0039736,0
C0039736_C1135132,5
C0379881_C0297960,0
C0297960_C0379881,0
C0031955_C1882383,0
C0031955_C0146224,3
C1882383_C0031955,0
C1882383_C0146224,3
C0146224_C0031955,0
C0146224_C1882383,0
C0045093_C0068771,3
C0068771_C0045093,0
C1698364_C0039736,0
C0039736_C1698364,0
C2352806_C0058218,0
C0058218_C2352806,0
C0016875_C0369246,0
C0016875_C4255637,0
C0016875_C0532362,0
C0369246_C0016875,0
C0369246_C4255637,0
C0369246_C0532362,0
C4255637_C0016875,0
C4255637_C0369246,0
C4255637_C0532362,0
C0532362_C0016875,0
C0532362_C0369246,0
C0532362_C4255637,0
C0015020_C3537278,0
C0015020_C0032949,0
C3537278_C0015020,0
C3537278_C0032949,0
C0032949_C0015020,0
C0032949_C3537278,0
C0908935_C1741817,0
C1741817_C0908935,0
C2352806_C0299316,0
C0299316_C2352806,0
C0213771_C0964264,0
C0964264_C0213771,0
C0001268_C0762659,0
C0762659_C0001268,0
C0068771_C3818721,0
C3818721_C0068771,0
C1135174_C2700602,0
C2700602_C1135174,0
C0014277_C0594647,0
C0014277_C4256131,0
C0014277_C1831919,0
C0594647_C0014277,0
C0594647_C4256131,0
C0594647_C1831919,0
C4256131_C0014277,0
C4256131_C0594647,0
C4256131_C1831919,0
C1831919_C0014277,0
C1831919_C0594647,0
C1831919_C4256131,0
C3658706_C0004057,0
C3658706_C0304348,0
C3658706_C0699278,0
C0004057_C3658706,0
C0004057_C0304348,0
C0004057_C0699278,0
C0304348_C3658706,0
C0304348_C0004057,0
C0304348_C0699278,0
C0699278_C3658706,0
C0699278_C0004057,0
C0699278_C0304348,0
C0027302_C1142934,0
C1142934_C0027302,0
C2352806_C1456409,0
C1456409_C2352806,0
C0964264_C1142934,0
C1142934_C0964264,0
C0045093_C0210657,1
C0210657_C0045093,0
C0045093_C0028741,0
C0028741_C0045093,0
C0025611_C0805891,0
C0025611_C0762659,0
C0805891_C0025611,0
C0805891_C0762659,0
C0762659_C0025611,0
C0762659_C0805891,0
C0042682_C1831919,0
C1831919_C0042682,0
C0040096_C3529430,0
C0040096_C0078257,0
C3529430_C0040096,0
C3529430_C0078257,0
C0078257_C0040096,0
C0078257_C3529430,0
C0246330_C0210657,3
C0210657_C0246330,0
C0045093_C0054034,1
C0045093_C0128608,1
C0054034_C0045093,0
C0054034_C0128608,0
C0128608_C0045093,0
C0128608_C0054034,0
C0031937_C0532362,0
C0532362_C0031937,0
C0045093_C0050465,0
C0050465_C0045093,0
C0132326_C0146224,0
C0146224_C0132326,0
C0045093_C0102118,0
C0045093_C0771311,0
C0102118_C0045093,0
C0102118_C0771311,0
C0771311_C0045093,0
C0771311_C0102118,0
C0083031_C0537670,0
C0083031_C1135132,0
C0537670_C0083031,0
C0537670_C1135132,0
C1135132_C0083031,0
C1135132_C0537670,0
C0048897_C4281712,0
C0048897_C0210657,0
C4281712_C0048897,0
C4281712_C0210657,0
C0210657_C0048897,0
C0210657_C4281712,0
C0045093_C0113293,3
C0113293_C0045093,0
C0045093_C0009002,0
C0045093_C4085891,0
C0009002_C0045093,0
C0009002_C4085891,0
C4085891_C0045093,0
C4085891_C0009002,0
C0666743_C1135174,0
C1135174_C0666743,0
C0042682_C0019588,0
C0019588_C0042682,0
C0210657_C0092801,0
C0083031_C0537670,0
C0083031_C1698364,0
C0537670_C0083031,0
C0537670_C1698364,0
C1698364_C0083031,0
C1698364_C0537670,0
C0068771_C3658706,0
C3658706_C0068771,0
C0000503_C0673093,0
C0000503_C0964264,0
C0673093_C0000503,0
C0673093_C0964264,0
C0964264_C0000503,0
C0964264_C0673093,0
C0045093_C0058903,0
C0058903_C0045093,0
C0025859_C1135174,0
C1135174_C0025859,0
C0020823_C0040987,0
C0040987_C0020823,1
C0093999_C0028460,0
C0093999_C0033218,0
C0028460_C0033218,0
C0033218_C0028460,0
C0015020_C3537278,0
C0015020_C0011015,0
C3537278_C0015020,0
C3537278_C0011015,0
C0011015_C0015020,0
C0011015_C3537278,0
C0254119_C0982234,0
C0254119_C0281603,0
C0982234_C0254119,0
C0982234_C0281603,0
C0281603_C0254119,0
C0281603_C0982234,0
C0093999_C0021734,0
C0093999_C4256158,0
C0021734_C0093999,0
C0021734_C4256158,0
C4256158_C0093999,0
C4256158_C0021734,0
C3853921_C0001041,0
C0001041_C3853921,0
C3658706_C1099259,0
C3658706_C1831731,0
C1099259_C3658706,0
C1099259_C1831731,0
C1831731_C3658706,0
C1831731_C1099259,0
C0015020_C3537278,0
C0015020_C0054252,0
C3537278_C0015020,0
C3537278_C0054252,0
C0054252_C0015020,0
C0054252_C3537278,0
C0015020_C3537278,0
C0015020_C0011967,0
C3537278_C0015020,0
C3537278_C0011967,0
C0011967_C0015020,0
C0011967_C3537278,0
C3853921_C0040165,0
C0073096_C1101322,0
C0073096_C0532362,0
C1101322_C0073096,0
C1101322_C0532362,0
C0532362_C0073096,0
C0532362_C1101322,0
C3658706_C0025152,0
C0025152_C3658706,0
C0022209_C3851115,0
C0022209_C0762659,0
C3851115_C0022209,0
C3851115_C0762659,0
C0762659_C0022209,0
C0762659_C3851115,0
C0030840_C4256073,0
C0030840_C2352806,0
C4256073_C0030840,0
C4256073_C2352806,0
C2352806_C0030840,0
C2352806_C4256073,0
C0012306_C1512536,0
C0012306_C0078257,0
C1512536_C0012306,0
C1512536_C0078257,0
C0078257_C0012306,0
C0078257_C1512536,0
C0024027_C1135174,0
C1135174_C0024027,0
C0015020_C3537278,0
C0015020_C0076799,0
C3537278_C0015020,0
C3537278_C0076799,0
C0076799_C0015020,0
C0076799_C3537278,0
C0027360_C2930490,0
C2930490_C0027360,0
C0031404_C1741817,0
C1741817_C0031404,0
C0765273_C0021251,0
C0021251_C0765273,0
C0012022_C0964264,0
C0964264_C0012022,0
C0016360_C2352806,0
C2352806_C0016360,0
C1741817_C1176329,0
C1176329_C1741817,0
C0908935_C0919273,0
C0919273_C0908935,0
C0908935_C1328134,0
C1328134_C0908935,0
C0081408_C4255945,0
C0081408_C2352806,0
C4255945_C0081408,0
C4255945_C2352806,0
C2352806_C0081408,0
C2352806_C4255945,0
C0002555_C0964264,0
C0964264_C0002555,0
C0754188_C1831919,0
C1831919_C0754188,0
C0015020_C3537278,0
C0015020_C0065199,0
C3537278_C0015020,0
C3537278_C0065199,0
C0065199_C0015020,0
C0065199_C3537278,0
C0026088_C0919273,0
C0919273_C0026088,0
C0026088_C1328134,0
C1328134_C0026088,0
C0093999_C0006405,0
C0006405_C0093999,0
C2352806_C0016295,0
C2352806_C3885487,0
C0016295_C2352806,0
C0016295_C3885487,0
C3885487_C2352806,0
C3885487_C0016295,0
C0093999_C0071304,0
C0071304_C0093999,3
C0379199_C0379200,0
C0379199_C1135132,0
C0379200_C0379199,0
C0379200_C1135132,0
C1135132_C0379199,0
C1135132_C0379200,0
C0379199_C0379200,0
C0379199_C1698364,0
C0379200_C0379199,0
C0379200_C1698364,0
C1698364_C0379199,0
C1698364_C0379200,0
C0011812_C0532362,0
C0532362_C0011812,0
C3658706_C2606556,0
C2606556_C3658706,0
C0031982_C1698364,0
C1698364_C0031982,0
C2975395_C0919273,0
C0919273_C2975395,0
C0015020_C3537278,0
C0015020_C2987611,0
C3537278_C0015020,0
C3537278_C2987611,0
C2987611_C0015020,0
C2987611_C3537278,0
C3661315_C0919273,0
C0919273_C3661315,0
C0015020_C3537278,0
C0015020_C0021734,0
C0015020_C4256158,0
C3537278_C0015020,0
C3537278_C0021734,0
C3537278_C4256158,0
C0021734_C0015020,0
C0021734_C3537278,0
C0021734_C4256158,0
C4256158_C0015020,0
C4256158_C3537278,0
C4256158_C0021734,0
C0017887_C4255956,0
C0017887_C0146224,0
C4255956_C0017887,0
C4255956_C0146224,0
C0146224_C0017887,0
C0146224_C4255956,0
C0055729_C0964264,0
C0964264_C0055729,0
C0016280_C2987648,0
C2987648_C0016280,0
C0677667_C0042682,1
C0042682_C0677667,0
C0677667_C0765273,1
C0765273_C0677667,0
C0022209_C3851115,0
C0022209_C2930490,2
C3851115_C0022209,0
C3851115_C2930490,2
C2930490_C0022209,0
C2930490_C3851115,0
C0015620_C0297960,0
C0297960_C0015620,0
C0008809_C3658706,0
C3658706_C0008809,0
C1142934_C0025241,0
C1142934_C1513105,0
C0025241_C1142934,0
C0025241_C1513105,0
C1513105_C1142934,0
C1513105_C0025241,0
C0677667_C1122962,0
C1122962_C0677667,0
C0039601_C1515405,0
C0039601_C1741817,0
C1515405_C0039601,0
C1515405_C1741817,0
C1741817_C0039601,0
C1741817_C1515405,0
C0001655_C0718234,0
C0001655_C4255705,0
C0001655_C0964264,0
C0718234_C0001655,0
C0718234_C4255705,0
C0718234_C0964264,0
C4255705_C0001655,0
C4255705_C0718234,0
C4255705_C0964264,0
C0964264_C0001655,0
C0964264_C0718234,0
C0964264_C4255705,0
C0008783_C1135174,0
C1135174_C0008783,0
C1832030_C2987643,0
C1832030_C0919273,0
C2987643_C1832030,0
C2987643_C0919273,0
C0919273_C1832030,0
C0919273_C2987643,0
C0045093_C0095568,0
C0045093_C1707848,0
C0095568_C0045093,0
C0095568_C1707848,0
C1707848_C0045093,0
C1707848_C0095568,0
C0207683_C0045093,0
C0011276_C3658706,0
C3658706_C0011276,0
C0093999_C0001143,0
C0001143_C0093999,0
C1506770_C0246421,0
C0246421_C1506770,2
C0002563_C0146224,0
C0146224_C0002563,0
C0040341_C0964264,0
C0964264_C0040341,0
C0011276_C3818721,0
C3818721_C0011276,0
C0041345_C2352806,0
C2352806_C0041345,0
C0072857_C0919273,0
C0919273_C0072857,0
C0072857_C1328134,0
C1328134_C0072857,0
C0002333_C3658706,0
C3658706_C0002333,0
C0041009_C0123931,0
C0123931_C0041009,0
C0045093_C0030092,0
C0045093_C0701904,0
C0045093_C2698682,0
C0045093_C4255996,0
C0045093_C4255997,0
C0030092_C0045093,0
C0030092_C0701904,0
C0030092_C2698682,0
C0030092_C4255996,0
C0030092_C4255997,0
C0701904_C0045093,0
C0701904_C0030092,0
C0701904_C2698682,0
C0701904_C4255996,0
C0701904_C4255997,0
C2698682_C0045093,0
C2698682_C0030092,0
C2698682_C0701904,0
C2698682_C4255996,0
C2698682_C4255997,0
C4255996_C0045093,0
C4255996_C0030092,0
C4255996_C0701904,0
C4255996_C2698682,0
C4255996_C4255997,0
C4255997_C0045093,0
C4255997_C0030092,0
C4255997_C0701904,0
C4255997_C2698682,0
C4255997_C4255996,0
C0532362_C0062941,0
C0062941_C0532362,0
C0677667_C0025605,0
C0025605_C0677667,0
C0000503_C0673093,0
C0000503_C1831919,0
C0673093_C0000503,0
C0673093_C1831919,0
C1831919_C0000503,0
C1831919_C0673093,0
C0107994_C1142934,0
C1142934_C0107994,0
C0063469_C0919273,0
C0919273_C0063469,0
C0083701_C0210657,0
C0674428_C2352806,0
C2352806_C0674428,0
C3818721_C0288792,0
C0288792_C3818721,0
C0031982_C1328134,0
C1328134_C0031982,0
C0025677_C0038880,0
C0038880_C0025677,0
C0907349_C0297960,1
C0297960_C0907349,0
C0531264_C1698364,0
C1698364_C0531264,0
C0038675_C2987648,0
C2987648_C0038675,0
C0012582_C0532362,0
C0532362_C0012582,0
C0016368_C2930490,0
C2930490_C0016368,0
C0093999_C0002026,0
C0002026_C0093999,0
C0008838_C2347999,0
C2347999_C0008838,0
C0093999_C2975395,0
C2975395_C0093999,0
C0025684_C0740123,0
C0025684_C1135174,0
C0740123_C0025684,0
C0740123_C1135174,0
C1135174_C0025684,0
C1135174_C0740123,0
C2935840_C0033209,0
C0033209_C2935840,0
C0052416_C4316929,0
C0052416_C2930490,0
C4316929_C0052416,0
C4316929_C2930490,0
C2930490_C0052416,0
C2930490_C4316929,0
C1135129_C0033209,0
C0033209_C1135129,0
C0015020_C3537278,0
C0015020_C3273719,0
C3537278_C0015020,0
C3537278_C3273719,0
C3273719_C0015020,0
C3273719_C3537278,0
C0022180_C1328134,0
C1328134_C0022180,0
C0015020_C3537278,0
C0015020_C0526950,0
C3537278_C0015020,0
C3537278_C0526950,0
C0526950_C0015020,0
C0526950_C3537278,0
C0022180_C0919273,0
C0919273_C0022180,0
C0016368_C0762659,0
C0762659_C0016368,0
C0009214_C0770426,0
C0009214_C3848586,0
C0009214_C0281603,0
C0770426_C0009214,0
C0770426_C3848586,0
C0770426_C0281603,0
C3848586_C0009214,0
C3848586_C0770426,0
C3848586_C0281603,0
C0281603_C0009214,0
C0281603_C0770426,0
C0281603_C3848586,0
C0038803_C0532362,0
C0532362_C0038803,0
C0765273_C1328025,0
C0765273_C1434409,0
C0765273_C1456449,0
C1328025_C0765273,0
C1328025_C1434409,0
C1328025_C1456449,0
C1434409_C0765273,0
C1434409_C1328025,0
C1434409_C1456449,0
C1456449_C0765273,0
C1456449_C1328025,0
C1456449_C1434409,0
C0073096_C1101322,0
C0073096_C0210657,0
C1101322_C0073096,0
C1101322_C0210657,0
C0020823_C0002026,0
C0002026_C0020823,2
C0163159_C1698364,0
C1698364_C0163159,0
C0021186_C0146224,3
C0146224_C0021186,0
C0016875_C0369246,0
C0016875_C4255637,0
C0016875_C0210657,0
C0369246_C0016875,0
C0369246_C4255637,0
C0369246_C0210657,0
C4255637_C0016875,0
C4255637_C0369246,0
C4255637_C0210657,0
C0210657_C0016875,0
C0210657_C0369246,0
C0210657_C4255637,0
C0012081_C0162357,0
C0012081_C0146224,0
C0162357_C0012081,0
C0162357_C0146224,0
C0146224_C0012081,0
C0146224_C0162357,0
C0025381_C3853921,0
C3853921_C0025381,0
C0120107_C1135129,0
C1135129_C0120107,0
C0120107_C2935840,0
C2935840_C0120107,0
C0028741_C0146224,0
C0146224_C0028741,0
C0022209_C3851115,0
C0022209_C2974289,2
C3851115_C0022209,0
C3851115_C2974289,2
C2974289_C0022209,0
C2974289_C3851115,0
C0671970_C2987648,0
C2987648_C0671970,0
C0293359_C0982221,0
C0293359_C0025605,0
C0982221_C0293359,0
C0982221_C0025605,0
C0025605_C0293359,0
C0025605_C0982221,0
C0031412_C0281603,5
C0281603_C0031412,0
C0015020_C3537278,0
C0015020_C0076652,0
C3537278_C0015020,0
C3537278_C0076652,0
C0076652_C0015020,0
C0076652_C3537278,0
C0070122_C1135174,0
C1135174_C0070122,0
C0025611_C0805891,0
C0025611_C2987648,0
C0805891_C0025611,0
C0805891_C2987648,0
C2987648_C0025611,0
C2987648_C0805891,0
C0209368_C1135174,0
C1135174_C0209368,0
C0053530_C1698364,0
C1698364_C0053530,0
C0114873_C1741817,0
C1741817_C0114873,0
C0531264_C1328134,0
C1328134_C0531264,0
C0024321_C1698364,0
C1698364_C0024321,0
C0053091_C2974289,0
C2974289_C0053091,0
C0041014_C1135174,0
C1135174_C0041014,0
C0010711_C0281603,0
C0281603_C0010711,0
C0762737_C1328134,0
C1328134_C0762737,0
C0002403_C0919273,0
C0919273_C0002403,0
C0002403_C1328134,0
C1328134_C0002403,0
C0002475_C0702049,0
C0002475_C0702050,0
C0002475_C0297960,0
C0702049_C0002475,0
C0702049_C0702050,0
C0702049_C0297960,0
C0702050_C0002475,0
C0702050_C0702049,0
C0702050_C0297960,0
C0297960_C0002475,0
C0297960_C0702049,0
C0297960_C0702050,0
C0041920_C2352806,0
C2352806_C0041920,0
C0964264_C0000618,0
C0964264_C1881785,0
C0000618_C0964264,0
C0000618_C1881785,0
C1881785_C0964264,0
C1881785_C0000618,0
C2974289_C0079594,0
C0079594_C2974289,0
C0034239_C4256107,0
C0034239_C3853921,0
C4256107_C0034239,0
C4256107_C3853921,0
C3853921_C0034239,0
C3853921_C4256107,0
C0008168_C0699300,0
C0008168_C0699305,0
C0008168_C4256055,0
C0008168_C0146224,1
C0699300_C0008168,0
C0699300_C0699305,0
C0699300_C4256055,0
C0699300_C0146224,1
C0699305_C0008168,0
C0699305_C0699300,0
C0699305_C4256055,0
C0699305_C0146224,1
C4256055_C0008168,0
C4256055_C0699300,0
C4256055_C0699305,0
C4256055_C0146224,1
C0146224_C0008168,0
C0146224_C0699300,0
C0146224_C0699305,0
C0146224_C4256055,0
C0093999_C0011015,0
C0011015_C0093999,0
C0022616_C1328134,0
C1328134_C0022616,0
C0008281_C0724551,0
C0008281_C0964264,0
C0724551_C0008281,0
C0724551_C0964264,0
C0964264_C0008281,0
C0964264_C0724551,0
C0293359_C0982221,0
C0293359_C0042682,0
C0982221_C0293359,0
C0982221_C0042682,0
C0042682_C0293359,0
C0042682_C0982221,0
C0252643_C2825457,0
C0252643_C1741817,0
C2825457_C0252643,0
C2825457_C1741817,0
C1741817_C0252643,0
C1741817_C2825457,0
C0022616_C1698364,0
C1698364_C0022616,0
C0015020_C3537278,0
C0015020_C0002026,0
C3537278_C0015020,0
C3537278_C0002026,0
C0002026_C0015020,0
C0002026_C3537278,0
C0053530_C1328134,0
C1328134_C0053530,0
C0024321_C1328134,0
C1328134_C0024321,0
C0376637_C2697674,0
C0376637_C0297960,0
C2697674_C0376637,0
C2697674_C0297960,0
C0297960_C0376637,0
C0297960_C2697674,0
C0762737_C1698364,0
C1698364_C0762737,0
C0011276_C0210657,0
C0210657_C0011276,0
C0015020_C3537278,0
C0015020_C0042313,0
C3537278_C0015020,0
C3537278_C0042313,0
C0042313_C0015020,0
C0042313_C3537278,0
C0020823_C2703138,0
C2703138_C0020823,0
C0045093_C0040377,3
C0040377_C0045093,0
C0053091_C2930490,0
C2930490_C0053091,0
C0246631_C0297960,0
C0297960_C0246631,0
C0030092_C0701904,0
C0030092_C2698682,0
C0030092_C4255996,0
C0030092_C4255997,0
C0030092_C2974289,0
C0701904_C0030092,0
C0701904_C2698682,0
C0701904_C4255996,0
C0701904_C4255997,0
C0701904_C2974289,0
C2698682_C0030092,0
C2698682_C0701904,0
C2698682_C4255996,0
C2698682_C4255997,0
C2698682_C2974289,0
C4255996_C0030092,0
C4255996_C0701904,0
C4255996_C2698682,0
C4255996_C4255997,0
C4255996_C2974289,0
C4255997_C0030092,0
C4255997_C0701904,0
C4255997_C2698682,0
C4255997_C4255996,0
C4255997_C2974289,0
C2974289_C0030092,0
C2974289_C0701904,0
C2974289_C2698682,0
C2974289_C4255996,0
C2974289_C4255997,0
C0015133_C0025219,2
C0025219_C0015133,0
C1955822_C0146224,0
C0146224_C1955822,0
C0532362_C0965129,0
C0965129_C0532362,0
C0015133_C0002645,0
C0015133_C2828282,0
C0002645_C0015133,0
C0002645_C2828282,0
C2828282_C0015133,0
C2828282_C0002645,0
C3658706_C0004482,0
C0004482_C3658706,0
C0040987_C0146224,1
C0146224_C0040987,0
C0087161_C3853921,0
C3853921_C0087161,0
C0025815_C2352806,0
C2352806_C0025815,0
C0020823_C0076959,0
C0020823_C1519641,0
C0076959_C0020823,0
C0076959_C1519641,0
C1519641_C0020823,0
C1519641_C0076959,0
C0015133_C0009011,5
C0009011_C0015133,0
C0016365_C1135174,0
C1135174_C0016365,0
C0085542_C2352806,0
C2352806_C0085542,0
C1098320_C0964264,0
C0964264_C1098320,0
C0015133_C0165479,0
C0165479_C0015133,0
C0093999_C0024321,0
C0024321_C0093999,0
C0015133_C0028096,0
C0028096_C0015133,0
C0015133_C0030827,0
C0030827_C0015133,0
C2352806_C0754011,0
C0754011_C2352806,0
C0028902_C1831919,0
C1831919_C0028902,0
C0015133_C0028458,3
C0028458_C0015133,0
C0039542_C0039543,0
C0039542_C2987648,0
C0039543_C0039542,0
C0039543_C2987648,0
C2987648_C0039542,0
C2987648_C0039543,0
C1948068_C0532362,0
C0532362_C1948068,0
C0093999_C0004886,0
C0004886_C0093999,0
C0041014_C2930490,0
C2930490_C0041014,0
C0015133_C0032911,2
C0032911_C0015133,0
C0672708_C0210657,0
C0210657_C0672708,1
C0671970_C2974289,0
C2974289_C0671970,0
C3853921_C0038689,0
C0038689_C3853921,4
C0008168_C0699300,0
C0008168_C0699305,0
C0008168_C4256055,0
C0008168_C0281603,0
C0699300_C0008168,0
C0699300_C0699305,0
C0699300_C4256055,0
C0699300_C0281603,0
C0699305_C0008168,0
C0699305_C0699300,0
C0699305_C4256055,0
C0699305_C0281603,0
C4256055_C0008168,0
C4256055_C0699300,0
C4256055_C0699305,0
C4256055_C0281603,0
C0281603_C0008168,0
C0281603_C0699300,0
C0281603_C0699305,0
C0281603_C4256055,0
C0015133_C0025241,1
C0015133_C1513105,1
C0025241_C0015133,0
C0025241_C1513105,0
C1513105_C0015133,0
C1513105_C0025241,0
C0031957_C1328134,0
C1328134_C0031957,0
C0015133_C0016299,5
C0016299_C0015133,0
C0015133_C0663655,0
C0663655_C0015133,0
C1506770_C0020402,0
C1506770_C0591617,0
C0020402_C1506770,0
C0020402_C0591617,0
C0591617_C1506770,0
C0591617_C0020402,0
C0039943_C2352806,0
C2352806_C0039943,0
C0031957_C0919273,0
C0919273_C0031957,0
C0391001_C2352806,0
C2352806_C0391001,0
C0053091_C0762659,0
C0762659_C0053091,0
C0002699_C0591085,0
C0002699_C1831919,0
C0591085_C0002699,0
C0591085_C1831919,0
C1831919_C0002699,0
C1831919_C0591085,0
C0015133_C0000618,1
C0015133_C1881785,1
C0000618_C0015133,0
C0000618_C1881785,0
C1881785_C0015133,0
C1881785_C0000618,0
C0015133_C0033228,2
C0033228_C0015133,0
C0285590_C0281603,0
C0281603_C0285590,0
C0293359_C0982221,0
C0293359_C0078257,0
C0982221_C0293359,0
C0982221_C0078257,0
C0078257_C0293359,0
C0078257_C0982221,0
C0079459_C0210630,0
C0079459_C3542463,0
C0079459_C3892863,0
C0079459_C0025605,0
C0210630_C0079459,0
C0210630_C3542463,0
C0210630_C3892863,0
C0210630_C0025605,0
C3542463_C0079459,0
C3542463_C0210630,0
C3542463_C3892863,0
C3542463_C0025605,0
C3892863_C0079459,0
C3892863_C0210630,0
C3892863_C3542463,0
C3892863_C0025605,0
C0025605_C0079459,0
C0025605_C0210630,0
C0025605_C3542463,0
C0025605_C3892863,0
C0020823_C0042313,0
C0042313_C0020823,3
C2352806_C0047506,0
C0047506_C2352806,0
C0015133_C0064079,0
C0064079_C0015133,0
C0537439_C1831919,0
C1831919_C0537439,0
C1135129_C0036579,0
C0036579_C1135129,0
C0041014_C0762659,0
C0762659_C0041014,0
C0015133_C0025688,0
C0025688_C0015133,0
C2935840_C0036579,0
C0036579_C2935840,0
C0015133_C0026933,1
C0015133_C0883242,1
C0026933_C0015133,0
C0026933_C0883242,0
C0883242_C0015133,0
C0883242_C0026933,0
C0025677_C0039871,1
C0039871_C0025677,0
C0030883_C4256112,0
C4256112_C0030883,0
C0146224_C0030883,0
C0146224_C4256112,0
C0040096_C3529430,0
C0040096_C0210657,0
C3529430_C0040096,0
C3529430_C0210657,0
C0210657_C0040096,0
C0210657_C3529430,0
C0068771_C0123931,0
C0123931_C0068771,0
C0002598_C1135129,0
C1135129_C0002598,0
C0000956_C1135132,4
C1135132_C0000956,0
C0002598_C2935840,0
C2935840_C0002598,0
C0935989_C0210657,1
C0210657_C0935989,0
C0011685_C1831919,0
C1831919_C0011685,0
C0000956_C1698364,0
C1698364_C0000956,0
C0030310_C1135132,0
C1135132_C0030310,0
C0030310_C1698364,0
C1698364_C0030310,0
C0030092_C0701904,0
C0030092_C2698682,0
C0030092_C4255996,0
C0030092_C4255997,0
C0030092_C0762659,0
C0701904_C0030092,0
C0701904_C2698682,0
C0701904_C4255996,0
C0701904_C4255997,0
C0701904_C0762659,0
C2698682_C0030092,0
C2698682_C0701904,0
C2698682_C4255996,0
C2698682_C4255997,0
C2698682_C0762659,0
C4255996_C0030092,0
C4255996_C0701904,0
C4255996_C2698682,0
C4255996_C4255997,0
C4255996_C0762659,0
C4255997_C0030092,0
C4255997_C0701904,0
C4255997_C2698682,0
C4255997_C4255996,0
C4255997_C0762659,0
C0762659_C0030092,0
C0762659_C0701904,0
C0762659_C2698682,0
C0762659_C4255996,0
C0762659_C4255997,0
C1707080_C1741817,0
C1741817_C1707080,0
C0015133_C0026187,0
C0015133_C3281328,0
C0026187_C0015133,0
C0026187_C3281328,0
C3281328_C0015133,0
C3281328_C0026187,0
C0666743_C2987648,0
C2987648_C0666743,0
C0015133_C0055895,5
C0055895_C0015133,0
C0015133_C0022635,0
C0022635_C0015133,0
C1174893_C1741817,0
C1741817_C1174893,0
C3818721_C0004482,0
C0004482_C3818721,0
C0079459_C0210630,0
C0079459_C3542463,0
C0079459_C3892863,0
C0079459_C1122962,0
C0210630_C0079459,0
C0210630_C3542463,0
C0210630_C3892863,0
C0210630_C1122962,0
C3542463_C0079459,0
C3542463_C0210630,0
C3542463_C3892863,0
C3542463_C1122962,0
C3892863_C0079459,0
C3892863_C0210630,0
C3892863_C3542463,0
C3892863_C1122962,0
C1122962_C0079459,0
C1122962_C0210630,0
C1122962_C3542463,0
C1122962_C3892863,0
C3853921_C0073571,0
C0064113_C0297960,0
C0297960_C0064113,0
C0132515_C0146224,0
C0015133_C0020402,1
C0015133_C0591617,1
C0020402_C0015133,0
C0020402_C0591617,0
